postUrl,imgUrl,postContent,type,likeCount,commentCount,repostCount,postDate,action,author,authorUrl,profileUrl,timestamp,viewCount,postTimestamp,videoUrl,approximateDate
https://www.linkedin.com/feed/update/urn:li:activity:7368545752656064513,https://media.licdn.com/dms/image/v2/D5622AQGR_y0wWub7ig/feedshare-shrink_800/B56ZkJVT0LHMAg-/0/1756798206679?e=1763596800&v=beta&t=x4AlgW6zMfpHBmXVhp7jUfJx7dGraFFOQ5lQYiJuW-4,"Hi! It has been three years on LinkedIn now. 

My name is Shailya. As in shall-yeah. And when I first showed up here, it was with my failures. I perused, got slightly confused, but thoroughly amused to see how crazy this place was. 

Hooks and e-books and virtual fights between writers and their words. So I began to write about myself, and then a little about my work. 

I wrote hooks and canva-ed the hell out of my carousels. I showed up every day at 9:30 AM to offer a little bit of ‘gyaan’. Funny thing is, the wiser you grow, the faster you run out of it. 

I’ve made friends, made enemies, made my place in block-lists for having harsh opinions. But I’ve found a shit load of work here, promoted myself from a freelancer to a business-owner, given my heart some beautiful women (and safe to say I can kill for them). 

I’ve sobbed on all my pillows reading comments, I have screenshots of my dms in an album named ‘love’. I have worked with brands that I never thought would work with a lone lancer. I’ve received so much love that my album’s out of storage space. 

And no, I don’t do the gyaan anymore. Or the personal-branding tricks or the client-result screenshots or the whatsapp testimonials. I’m sure that would bring me more ‘leads’, but I’m here for whatever leads me to light..

And it’s always words. Words are all I have and words are all that you’ll see here. They are sad and happy and yellow and grey and sometimes angry but mostly poetic. They’re all mine. 

Thank you for seeing them, for making time for them, for loving them. These have been three glorious years. ❤️",Image,229,75,0,1mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-09-15T21:16:00.000Z,,2025-09-02T00:00:00.000Z,,2025-09-15
https://www.linkedin.com/feed/update/urn:li:activity:7368168582339297283,https://media.licdn.com/dms/image/v2/D5622AQEfAa9glgiTzA/feedshare-shrink_800/B56ZkD.RqKHQAg-/0/1756708282977?e=1763596800&v=beta&t=TVRmVWWSxH8blrgjBI3L-N8zdiAqfkTHXpr8905I6ds,"Why do we have to love one thing at the cost of the other?

I love chai but “in the world of matcha girlies”
I listen to Billy Joel but “in the era of Harry Styles”
I only wear sarees but “when all that’s trending is a Y2K mini skirt”

Why can’t we just love a kadak chai, weep to Billy Joel, and wear a suta saree to a quiet houseparty without dissing the other side of the world?

Why do our loves always come wrapped in quotes and unquotes, with a frown here and disdain there when we place them next to something else?

Why must I feel better for choosing one thing, and see you as just like the rest for choosing the other?

Nahi hu mai “content creators ke zamane mein lekhak.” I am a writer. Flawed. Weird. Awkward. Cringe at times. 

And that’s not better or worse. It just is.",Image,118,30,0,1mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-09-15T21:16:00.000Z,,2025-09-01T00:00:00.000Z,,2025-09-15
https://www.linkedin.com/feed/update/urn:li:activity:7367408317142343680,,"The mother-ing and god-father-ing culture has to stop.

You can have favourite writers, favourite entertainers, favourite get-ready-with-me girlypops, favourite podcasters. 

But don’t borrow their personalities or worship their word like it’s gospel. Not all great storytellers have great stories.

Forget separating the art from the artist. Can we just separate ourselves from the artists?

And in the effort of being a girls’ girl or a bros’ bro, don’t forget to be your own person. With a fully developed prefrontol cortex. 

The only mother you have is the one who birthed you. If I see one more GenZ calling an infleuncer their mother I’ll have to talk to your real one. :) 

#fanculture",Text,173,36,1,1mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-09-15T21:16:00.000Z,,2025-08-30T00:00:00.000Z,,2025-09-15
https://www.linkedin.com/feed/update/urn:li:activity:7365612977888169984,https://media.licdn.com/dms/image/v2/D5622AQESwKnyIOuTwA/feedshare-shrink_800/B56Zjfp9L8G0Ag-/0/1756098978437?e=1763596800&v=beta&t=UEO0VFa5JBlaqF5XBE38dcqDF7IiB5Pu59LlJjlB430,"My grandfather left us a bottle of whiskey.

Now, I know what you’re thinking. No, he didn’t leave it as our inheritance. Nor did he mean for us to be heavily inebriated to escape the miseries that would unfold after his passing.

My papa was a man who knew nothing but hard work. He bowed down to kiss the ground where his shop stood, and had almost no vices. 

Except that one glass of whiskey he’d have every Sunday night before bed. Never two, never half, always one full. And he didn’t drink to get drunk. He truly revelled in its taste (absolute yuck).

One day, my mother was invited to another country for work. Her first international trip after years in corporate. And she knew exactly what to bring back.

For the man who was a little frugal, or rather family-first. The one who usually picked up a Blenders Pride for special occasions, though Officer’s Choice Blue was an undisputed winner.

Until my mother got him a Black Label. Drum rolls for the Black Label! It was the most expensive bottle he had ever held. And papa being papa, he kept it for when “whoever gets married first; you or your mom.”

We do that so often, don’t we? Save the best things for ‘that day’. But life is fickle. You never know if you’ll live to see it. So when he was gone, both my mother and I were left with a bottle of whiskey that has now survived three movers and packers.

Over the years, my mother chose singlehood despite my repeated attempts to brainwash her into love again. So the renewed deal was that we’d open the bottle when I get married.

Again! The same old curse of saving something for ‘that day’. But haven’t we learned our lesson? That good things should be worn, devoured, loved, held, apologised for TODAY? 

Maybe we’ll have a drink on a randomly happy day. When there’s no particular occasion or milestone to celebrate. On a randomly happy day, we’ll open the 12-year-old Black Label that we’ve kept safe for 9 years now.

Is it a 21-year-old whiskey now? I don’t know how the aging works for liquor. And even though I don’t drink as much, and mom can’t handle more than a half, we’ll have it soon.",Image,146,28,0,1mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-09-15T21:16:00.000Z,,2025-08-25T00:00:00.000Z,,2025-09-15
https://www.linkedin.com/feed/update/urn:li:activity:7364137002146934786,https://media.licdn.com/dms/image/v2/D5622AQGzNAQjpJ-HnQ/feedshare-shrink_800/B56ZjKrkGMG0Ak-/0/1755747078593?e=1763596800&v=beta&t=h8c5ulRvvBubqTEB-0fhLpmVdkz6G7Xqe8TMHQvoGYo,"I’ve been spending a bomb on travelling lately.

I say this while spotting a sparkle of green fireflies again, and watching a frog hop from the bank of river, to me, to the bank again. 

Where we live, there are six dogs, two cats, and a pig. I’ve named it Peppa and so far, it hasn’t taken offence.

Across the river stands a Buddhist temple, where the only music is the rustling of leaves. The serene-faced bhikkhu cleans the place twice a day.

Nearby, an old lady runs the smallest restaurant I have ever seen. Three tables, one chef, one host, and something tells me both of them have double the hearts.

In one sentence they’ll ask “innum veṇḍumā?” (do you want more?) and before the next, ammaiyar will scrape the juiciest piece of chicken from the bottom of her pot.

Every time you stop for a coffee, a kind man appears with paper and pen, ready to give detailed feedback on your itinerary. “I’ll tell you how to see Sri Lanka, ok?” beats “this copy is good to go” any day.

I work from a balcony where five species of birds sing in their own do-re-mi-fa. It has only been two days, and I’m yet to see more of the country.

Come to think of it, I’m not spending a bomb after all. I’m spending too little for what I’ll take away. Travelling is the greatest deal. Literally.

Green fireflies, green! Who knew? 

#writer",Image,142,40,0,1mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-09-15T21:16:00.000Z,,2025-08-21T00:00:00.000Z,,2025-09-15
https://www.linkedin.com/feed/update/urn:li:activity:7361630874276151296,https://media.licdn.com/dms/image/v2/D5622AQG2k4h0phvOGQ/feedshare-shrink_800/B56ZinEPpXG4Ag-/0/1755149571329?e=1763596800&v=beta&t=hQibSddRfzDqCGCrWNIGqCRhDhkCojZ23mz-PDpArwA,"I saw this couple in Paris.

Now, it’s not every day you see a woman in a floral suit, hair parcelled in a neat ghungat, posing before the Eiffel Tower.

But that’s not the only sight I was marvelling at. It was the man beside her. In ten minutes, uncle had demonstrated fifteen different poses. 

He zoomed in, zoomed out, asked her to rest her delicate, wrinkled fingers on her hip. Then on her ghungat. And each time, he modelled first, so she could see exactly what he meant.

He did nudge her to take the ghungat off for a milisecond. And in rebuttal, she pulled it even closer to her forehead. Smirking. Laughing. Looking around to notice if anyone noticed. 

I glanced around too, expecting to see family. A son, a daughter, maybe grandchildren. But it was just the two of them, still holding hands long after the tower had stopped glimmering, long after most people had hurried off to catch their trains.

I wasn’t in awe just because I’d stumbled upon pure love for the first time. God has been kind enough to give me glimpses of it every once in a while. This was something else.

It was the spirit that moved me. The voice on the other end of their video call. The old man navigating a foreign city with one hand holding romance and the other a google map. 

Did their children send them here for their fiftieth anniversary? Or had she once looked at a film and sighed, “Kitni sundar jagah hai,” and he waited until he could make that moment hers?

Maybe that’s what people mean when they say travel changes your life. Not because the places themselves hold the power to change you. But because they shift the way you see everything you already have.

Gosh am I grateful to have love! And the spirit? I’ll collect whatever I can from moments like these. 

#writer",Image,372,61,1,2mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-08-16T21:16:00.000Z,,2025-08-14T00:00:00.000Z,,2025-08-16
https://www.linkedin.com/feed/update/urn:li:activity:7361374749593145345,,"Okay, hear me out. 
I’m a grown woman. 
I earn my own money. 
I pay my own goddamn bills.

And yet, every time mom asks me how much I paid for something, I automatically apply a 30% discount. 

₹2000 ka top? “₹1400 mein liya hai.”
It’s not even a conscious lie. It’s muscle memory at this point.

Why do I do thissss? What are these reflexes? Am I the only one?",Text,314,125,1,2mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-08-16T21:16:00.000Z,,2025-08-13T00:00:00.000Z,,2025-08-16
https://www.linkedin.com/feed/update/urn:li:activity:7360973789465100288,,"I’ll tell you a great prompt for writing. 

Unearth your drawer that smells like old ink and forgotten candies to rescue your first plane ticket. Find your friendship bands. Reach out for that book so old that its title wore thin. Stare at the ID card from your first job long enough to know how far you’ve come. Hug your mom. Revisit the song that was once on repeat for every cab ride. Cook a well-balanced meal in the kitchen alone and microwave the garlic before you peel it. Flip through the pages of your diary from 2021 and see if you can find “i’m such a mess” in bold. Take out the jeans that you’ve been saving for when you lose your flab, toss it away and wear your pajamas. Sit by a big window, or any window. Open the front-camera and try not to look at your pores. Just smile. Smile at the woman who dons a saree for work and is hurriedly scrolling through her office group chat in the elevator. Watch your favourite movie for the 13th time, and then watch one you’d always skip. Breathe reallyyyy big. Go home with a bag empty and come back with a bag full. Make your bed and tuck the corners real tight. Find a lamp that’s just right for midnight reading. Learn to love. Love hard. Write about how you wish you could hold your own hand when the plane lands a bit skittish. Dance like everyone’s watching and you’re freakishly comfortable being the superstar in your room. On a count of three, drop your phone, prompt less, and think more. 

If you copied this big chunk of text, do you know where you could paste it to produce good writing? Nowhere. So prompt yourself, not the artificially intelligent. Prompt yourself. :) 

#writer",Text,109,11,2,2mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-08-16T21:16:00.000Z,,2025-08-12T00:00:00.000Z,,2025-08-16
https://www.linkedin.com/feed/update/urn:li:activity:7358826659942182914,,"Man, my generation is built different! 

One has left their toxic family and moved to the mountains to set up their own hostel. One has a strict no work-calls after 7pm policy. 

One has fought cancer and proposed the girl of his dreams in a quaint little hill-station. One has adopted a turtle because kids are not on her list. 

One has travelled 20 countries under 30 and considers herself extremely rich. One is unabashedly chasing money to change the mood-board for her family. 

One is an influencer who gets a big cha-ching after every reel he posts. One hasn’t been on social media ever since they started meditating. 

One has gifted another some therapy sessions for her birthday. One has battled depression, studied religiously, and become a therapist. 

And these are all real stories. People I catch up with over lattes and matchas and almond-milk chais. People who message me from their gyms and retreats and pottery classes. 

My generation is hell bent on healing itself and I’m SO HERE FOR IT. 

#gogenz",Text,953,62,11,2mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-08-16T21:16:00.000Z,,2025-08-06T00:00:00.000Z,,2025-08-16
https://www.linkedin.com/feed/update/urn:li:activity:7358389779744342016,https://media.licdn.com/dms/image/v2/D4E22AQF-gJKS2Gs8rA/feedshare-shrink_800/B4EZh5AgkdHIA0-/0/1754376834212?e=1763596800&v=beta&t=Uuwdg-9fhRw7hbi1oMvIZgLA758zUdEKHug6NmgDUik,"NoBrokerHood will give my mother some major trust issues. It was all fun and games when SleepyCat came to me as Shilpi Cat, and when my friends were mercilessly misgendered by the voice-to-text translation. 

But a MATTRESS repair guy checking in as METRO SEX is where I am drawing the line. Who is going to tell my mom that I haven’t ordered any metro or rural sex ever?! 

P.S dare anybody point at the ‘still inside’ status. 

#nonobrokerhood",Image,423,63,0,2mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-08-16T21:16:00.000Z,,2025-08-05T00:00:00.000Z,,2025-08-16
https://www.linkedin.com/feed/update/urn:li:activity:7356562722534166528,,"I am not a writer, not just yet. 

I shut my eyes and repeat that thrice before a blank page. Sometimes you can’t reclaim words because in your head, you’re ‘the writer’. 

You’re the storyteller, the looked-up-to, the word wizard. But the second you drop this lordly idea of yourself, you come back to a place where writing finds you. 

It finds you in your first breakup, in your unforgiving childhood, in the mourning of your gone grandfather, in your jobless, helpless, and reckless days. 

It finds you in your baby’s first cry, in your last goodbye from a loveless home, in the moving-on and living-again from a pain you thought will never leave your body. 

Writing comes from your best and worst places. From humility and fragility and scarcity and hopelessness and hopefulness and forgiveness and a few more esses, I guess. 

It comes when you are down bad and down dirty but chin-up and very flirty. It comes as one of the schrodinger’s cats when you can laugh and cry at the same time. It comes from your best, not necessarily from the best. 

As I write this, I want to be almost-there, almost-good. Because doesn’t it take an imminent writer to be an eminent writer? 

#almostwriter",Text,67,14,1,2mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-08-16T21:16:00.000Z,,2025-07-31T00:00:00.000Z,,2025-08-16
https://www.linkedin.com/feed/update/urn:li:activity:7356191658826162176,,"What’s the first thing you do when you wake up? 

I pat-pat every square-inch of the bedside table with my squinting eyes to look for my phone. And you know what I’ve realised? Baby boomers and GenX weren’t wrong about “saari problem hi phone hai..” 

Because when I shut my eyes the night before, I wanted to wake up early and read another chapter of the book I’ve been obsessed with. I wanted my Stanley to be half-empty and my yoga mat to be sweaty. 

I wanted to write and write and write till my new client says “ah this couldn’t have been better”. I wanted to water my plants and make chicken-rice for lunch and scribble a poem. 

I did all of that and more. But it’s no longer enough because my morning scroll revealed that women my age are millionaires already. That biceps and triceps and abs are no longer reserved for men. 

That you ought to have not just protein and fiber and lean carbs, but also the vitamin that I can’t get myself to spell. And writing? That’s so yesterday. Today is ChatGPT and you have to catch up. 

My baby steps just don’t count anymore. I’ve killed all my joy with that morning scroll. I’ve read a hundred success announcements and picked zero knowledge. What a bummer! 

You see, most people on the internet don’t want to make you happy. They want to make you WANT to be happy. If they could make you happy, they’d have nothing to sell. 

Do yourself a favour and don’t be a killjoy. Skip that morning scroll, or perhaps filter it. That’s what I did this morning and I’m the happiest person on earth (at least for today). 

Today is what matters, right? 

#writer",Text,154,56,0,2mo,Post,Shailya Jaggi,https://www.linkedin.com/in/shailya-jaggi,https://www.linkedin.com/in/shailya-jaggi/,2025-08-16T21:16:00.000Z,,2025-07-30T00:00:00.000Z,,2025-08-16
