postUrl,type,videoUrl,imgUrl,postContent,likeCount,commentCount,repostCount,postDate,action,author,authorUrl,profileUrl,timestamp,viewCount,postTimestamp,sharedPostUrl,approximateDate
https://www.linkedin.com/feed/update/urn:li:activity:7217732001959665664,Image,,https://media.licdn.com/dms/image/v2/D5622AQGb5EJ2R7XrJw/feedshare-shrink_800/feedshare-shrink_800/0/1720783300597?e=1762992000&v=beta&t=TaQsdvbM9IsC_U9M5m0R4MEngzNdRrbS7kbv3OfjLwU,"For decades, banks enjoyed a steady flow of low-cost funds from savings accounts. 


But the landscape is changing dramatically. 

Customers are increasingly opting for higher-yielding investments like fixed deposits and mutual funds. 

→ Fixed deposits offer attractive rates of 5% to 7.85% for a one-year tenure.
→ Mutual funds provide even higher returns, averaging 12% to 14% for a one-year period.

This shift is forcing banks to rethink their strategies and find new ways to fund their operations.

The 2 main challenges they face are:

1. Rising Cost of Funds: As customers move away from savings accounts, banks face higher costs to acquire funds.

{The cost of deposits has surged from 3.72% in Q1FY23 to 5.09% in Q4FY24}

2. NIM Pressure: The increasing gap between deposit rates and lending rates is squeezing banks' net interest margins.

To navigate these challenges, banks must focus on:

→ Leveraging AI and automation to reduce operational costs and enhance customer experience.
→ Exploring alternative funding options beyond traditional deposits.
→Identifying new revenue streams through value-added services and premium offerings.


The banking industry is watching the upcoming Union Budget closely for potential relief, such as tax breaks on interest income. 

The changing dynamics of the deposit market underscore the need for banks to adapt their business models and embrace innovation.

I write about this in more detail for ETBFSI, the article is pinned in the comments.",100,5,9,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-07-13T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7214108101795270656,Image,,https://media.licdn.com/dms/image/v2/D5622AQEJGQxZC5JcaQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1719930607960?e=1762992000&v=beta&t=nWTpWEeYK5vHgBq0jD1P6uOc4c2nDl0fnuyrTm3y744,"Are you a NPS Account Holder?


Did you receive ₹1 from Signzy in your bank account? 

We are currently performing a verification activity under direction from Protean eGov Technologies CRA.

NPS subscribers are likely to receive a credit of ₹1.01 during this verification process.

This amount and incidental charges/taxes will be subsequently recovered from concerned NPS subscriber’s PRAN by Protean CRA.

Please note that:
→ ₹1.01 will be credited by Signzy to your CRA system registered bank account
→ Same amount along with charges/taxes will be debited by Protean CRA from the PRAN subsequently

P.s. Information regarding this was published in the Pension Fund Regulatory and Development Authority (PFRDA) circular dated Oct 25, 2023. The links of the same are pinned in the comments.

#NPS #PensionSecurity",49,2,3,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-07-03T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7212685733109596160,Image,,https://media.licdn.com/dms/image/v2/D5622AQFW0WYXjRvsAA/feedshare-shrink_800/feedshare-shrink_800/0/1719638283173?e=1762992000&v=beta&t=ULY4kLG3tlrz2X_TE-s8akiI1L9gYGgk4aBVHX5FnJ4,"India's MSME sector is a powerhouse for the economy, contributing roughly a third of GDP. 


But a significant roadblock to their growth is a massive credit gap - a staggering $530 billion. 

Traditional loan approval processes can be slow and cumbersome, especially for smaller businesses.

AI-powered credit assessment APIs will help here.

These tools leverage data analysis to streamline the loan assessment process for lenders. 

This means faster decisions and a more comprehensive understanding of a business's creditworthiness.

For MSMEs, it can mean:

1. Faster Funding: AI can analyze a business's financial health quickly, reducing the time it takes to secure a loan. 

2. Data-Driven Decisions: AI can go beyond traditional paperwork and analyze a wider range of data points, like a business's transaction history and growth potential. 

3. Level Playing Field: By relying on data and AI, smaller businesses can compete for loans based on their actual potential, not just mountains of paperwork.

AI in lending isn't just about efficiency – it's about inclusivity.

 It provides a pathway for MSMEs to access the resources they need to thrive. 

This, in turn, strengthens the overall Indian economy.

#MSME #CreditGap",43,3,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-29T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7209759443096412160,Image,,https://media.licdn.com/dms/image/v2/D5622AQG8YW1QGJp7cw/feedshare-shrink_800/feedshare-shrink_800/0/1718902380379?e=1762992000&v=beta&t=WZtvYiiXZGjJ04lGE7_fwvaE1F-cIFhSLjlQ6ecqJfI,"Why Building a Lending Business is Tougher Than It Looks?

This week Apple decided to shut down “Apple Pay Later”.

We all love Apple and its cutting-edge products. 

But building a successful lending business requires more than just tech – it needs a cultural DNA.

This news made me appreciate traditional banks and lending institutions even more. 

They've spent decades crafting the expertise and risk management practises crucial for navigating the complexities of lending.

Apple Pay Later's short lifespan highlights the unique challenges of the lending landscape.

Just having the ""cool factor"" might not be enough.

It takes a deep understanding of credit risk, responsible lending practices, and a focus on customer well-being – all things that go beyond the sleek design of an iPhone.

So, the next time as a consumer when we swipe our plastic or scan a QR code to make an instant payment.

Let’s take a moment to acknowledge the intricate systems and expertise that make it all possible. 

Building trust and managing risk are the cornerstones of a healthy lending business, and that's something even Apple acknowledges, now.",46,6,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-21T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7208672272822267904,Image,,https://media.licdn.com/dms/image/v2/D5622AQEtCIZYRECWwA/feedshare-shrink_800/feedshare-shrink_800/0/1718632912347?e=1762992000&v=beta&t=ZBg--6-vn9cEyuigMmlU6agq5E1Lf805TiWcmfmXd3Q,"Big win for India! 


RBI bags ""Risk Manager of the Year 2024"" Award!

Central Banking, a well-respected publication based in London, recognized the RBI's impressive progress in building a strong risk management culture and its crucial role in keeping India's financial system stable. 

These past couple of years we have witnessed first hand how RBI has constantly been on the lookout for potential problems in the financial system and taking steps to prevent them. 

Their efforts are protecting banks, businesses, and ultimately, everyday people like you and me.

Their implementation of Artificial Intelligence (AI) for risk management will give another layer of security to the banking landscape.

Congratulations to RBI from the entire fintech ecosystem!

#RBI #RiskManagerAward",65,0,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-18T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7207585111444254720,Image,,https://media.licdn.com/dms/image/v2/D5622AQHAcjpGIwRihQ/feedshare-shrink_800/feedshare-shrink_800/0/1718362679461?e=1762992000&v=beta&t=1LcLRnlzb9_GdhUE1_hrtw6okEr2WzYHAWiRjWKwTc4,"As designers, you know you’re doing your job if your users are not facing ANY friction.


To help more designers achieve frictionless user experiences, 

We have launched Design@Signzy (link in comments)


{Yes, we do like to branch out of our regular products from time to time 🙂} 

All credit goes to Dinesh Kumar Avula and the team for this!

Their goal is simple, they want to share what they have learned. 

I strongly recommend joining the community, so that this transitions from a platform to a movement very soon!

Jeffrey Jacob | Yashdeep Agarwal | Theepthi Jayakumar | Sai Rupa Netha | Sejal Vatta | Sonam S.",134,8,5,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-15T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7206135564989833216,Image,,https://media.licdn.com/dms/image/v2/D5622AQHRtxTgDce-kw/feedshare-shrink_800/feedshare-shrink_800/0/1718025271161?e=1762992000&v=beta&t=DgK-WZ05kS0g6r2L7DYwpANkkcLQ8R0kTTZHngkc10w,"Over the past three years, the RBI has increased penalties by a whopping 88%, 


Know Your Customer (KYC) and Anti-Money Laundering (AML) violations are the most common offenses.

Here is the breakdown from an Economic Times piece I contributed to:

→ Total Penalty Haul: ₹78.6 crore collected in the last three years.
→ Penalty Frequency: 261 penalties imposed in 2023 alone!
→ Top Offenders: Urban and rural co-operative banks, responsible for ₹13.5 crore and ₹20.13 crore in fines respectively (from 2021 to January 2024).

There are two main reasons for the surge in penalties:

1. Stricter Audits: The RBI has intensified its audits, particularly focusing on fintech companies and non-banking financial institutions (NBFCs).

2. KYC/AML Shortcomings: Many institutions, especially smaller ones like co-operative banks and fintech startups, lack the resources or expertise to properly implement KYC and AML procedures. These procedures are crucial for preventing money laundering activities.

What does this mean for Fintechs?

We are known for our innovative approach, but might not always have robust risk management and compliance teams like traditional banks. 

This can lead to practices that don't align with RBI regulations. 

Financial institutions, regardless of size or approach, I urge you to prioritise KYC and AML compliance. 

The RBI is serious about enforcing these regulations, and non-compliance can lead to hefty fines.

#RBIPenalties #KYC #AML",63,5,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-11T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7205410783973842944,Video (LinkedIn Source),,https://media.licdn.com/dms/image/v2/D5605AQE6dQKEU-perQ/videocover-high/videocover-high/0/1717843694073?e=1761890400&v=beta&t=W32DTmX-RzFsGuR5lwQp5cKbC_1jU8qp4Fg3u_Kiyc0,"Digital payment fraud in India jumped to a record 14.57 billion rupees ($175 million) in the fiscal year ending March 2024. 

To address this, on Friday, the RBI proposed to set up a 'Digital Payments Intelligence Platform', which will harness advanced technologies to mitigate payment fraud risks.

I spoke with ETBFSI, Business Standard, and The Economic Times about it in detail. 

The articles are linked in the comments. 

#digitalpayments #paymentfraud",245,9,8,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-09T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7203598881991913472,Image,,https://media.licdn.com/dms/image/v2/D5622AQGOxlG1ez8UOQ/feedshare-shrink_800/feedshare-shrink_800/0/1717419649259?e=1762992000&v=beta&t=4fcPZw5HFJcfKWmM2D3k898KbjHRQGaR2uMtNEWDMZQ,"As we await the general election results, I wrote for ETBFSI about what could be the key to unlocking India’s $7 trillion dream


Acc. to me it’s AI Loans.

India has its sights set on becoming a $7 trillion economy by 2030, and small businesses – the lifeblood of any economy – need a boost to get us there.

The United States, for instance, leaned heavily on its small businesses when it became a $7 trillion economy. 

Nearly half of their economic growth came from these smaller players! 

India's small and medium-sized enterprises (MSMEs) have that same potential, but they're facing a hurdle: access to loans.

Traditionally, getting a loan as a small business can be a frustrating process filled with mountains of paperwork and sky-high interest rates. 

This is because banks often rely on methods that are slow and may not fully capture a business's true potential.

Here's where AI can help by analysing all the information quickly to help banks get a much clearer picture of a small business's potential, potentially leading to faster loan approvals and more favourable interest rates for MSMEs.

What makes AI-powered loan approvals so powerful is:
→ Faster Decisions
→ Reduced Errors
→ A More Holistic View

With AI as their ally, MSMEs can finally unlock their full potential for growth. 

This translates to more jobs, a stronger economy, and India taking that crucial flight path to becoming a $7 trillion powerhouse.

The whole article of how we can make that $7 trillion dream a reality is pinned in the comments. 

Let me know your thoughts.",125,5,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-04T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7202511685134266368,Image,,https://media.licdn.com/dms/image/v2/D5622AQEPb51jxYmC3w/feedshare-shrink_800/feedshare-shrink_800/0/1717167429368?e=1762992000&v=beta&t=GnsK1YU2x5zbIGwxFnMPu50ba5DNt8azcntd0XRkhFI,"To encourage self-regulation in the FinTech sector, the Reserve Bank of India (RBI) had released a 'Draft framework for recognising Self-Regulatory Organisations (SRO) for the FinTech Sector' on January 15, 2024. 


After incorporating feedback from industry, the final framework, known as the SRO-FT framework, was finalised on 30th May.

Key points of the finalised SRO-FT framework include:

1. The SRO-FT framework is designed to be adaptive and proportional to the dynamic nature of the FinTech landscape, addressing concerns such as customer protection, data privacy, cyber security, grievance handling, internal governance, and financial system integrity.

2. Entities meeting the eligibility criteria outlined in the framework are invited to submit their applications for SRO recognition, with the RBI evaluating these applications and publishing the names of recognized SROs on its official website.

3. The framework emphasises a balanced oversight mechanism that encourages self-regulation while striking a judicious balance between fostering innovation and mitigating risks in the FinTech sector.

Overall, this framework is a big step towards a more responsible and trustworthy FinTech industry in India. 

It empowers FinTech companies to take charge of their own growth while following high standards. 

This can only lead to a more secure and exciting future for FinTech in our country!

#RBI #SRO #Fintech",73,3,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-01T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7201786939534958592,Image,,https://media.licdn.com/dms/image/v2/D5622AQEcxsHyNfP9ig/feedshare-shrink_800/feedshare-shrink_800/0/1716987269878?e=1762992000&v=beta&t=8RI6vB766BG7cgfwISRtTCz_zjOdH2PQKslfzOuhfJo,"The Reserve Bank of India (RBI) has launched three key initiatives.


These will be instrumental in streamlining regulatory processes, facilitating retail investment, and bolstering transparency in the fintech landscape.

1. PRAVAAH Portal

This online platform streamlines the application process for regulatory approvals, licenses, and authorizations from the RBI. 

It will improve efficiency and reduce processing times.

2. RBI Retail Direct App

This mobile application empowers retail investors to directly buy and sell government securities (G-Secs) on their smartphones. 

This move aims to democratise access to the bond market, allowing easier participation in primary and secondary market transactions.

3. FinTech Repository

This comprehensive data repository will offer information on fintech firms, their activities, and technology adoption within regulated institutions. 

This initiative is expected to enhance regulatory understanding and policy formulation.

These steps, yet again, position the RBI as a proactive steward, paving the way for a more secure and flourishing financial future for India.

I discuss more about these initiatives with ETBFSI and Bhaskar Live, the coverage is linked in the comments. 

#RBI #newinitiatives",118,2,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-30T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7200699802202853377,Video (LinkedIn Source),,https://media.licdn.com/dms/image/v2/D5605AQG3fEPH62Y-OA/videocover-high/videocover-high/0/1716721580928?e=1761890400&v=beta&t=5X0Oir3EF-jE0JFinERqx_kkZKJjr8fDKf2tpt_dlrg,"Spoke with the team of India Fintech Diaries, Hemant Kshirsagar and Elroy Serrao, a couple of weeks ago. 

We discussed how GenAI helps banks with compliance and regulators with monitoring compliance, as well as Signzy's role in this process.

Attaching a 46 second preview of it here.

You can hear the entire podcast 🎧 at the following links:

1. Spotify: https://spoti.fi/3Qm5sxd
2. Google Podcasts: https://bit.ly/3UgcW5V
3. Apple Podcasts: https://apple.co/3QJh65F
4. Amazon Music: https://amzn.to/49X0aPR
5. Youtube: https://lnkd.in/dJV_3PAJ
6. Website: https://bit.ly/4a1iuqJ

#GenAi #Podcast",62,0,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-27T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7198525455119900672,Image,,https://media.licdn.com/dms/image/v2/D5622AQGJ6ACj1T54UA/feedshare-shrink_1280/feedshare-shrink_1280/0/1716202607048?e=1762992000&v=beta&t=C6nknOe2UsGZt-F-_kE8lJkwY5a0ifjfdbYR9ZHhaBI,"We’re hiring!


Signzy is seeking a skilled Finance Controller to take charge of all aspects of our financial operations. 

This is your chance to be a part of a high-growth fintech company shaping the future of finance.

You'll oversee book closure, financial reporting, taxation, cash flow management, and compliance across our group entities in India, USA, and UAE. 

You’ll be partnering with the finance team and department heads to drive strategic decision making through sound financial management.

Detailed responsibilities and application link are pinned in the first comment. 

If you are ready to join a dynamic team and make a real impact, ensure you submit your application soon!

#FinanceController #Hiring",393,27,9,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-21T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7197438259205922817,Image,,https://media.licdn.com/dms/image/v2/D5622AQEaQGDUFC6H5g/feedshare-shrink_800/feedshare-shrink_800/0/1715953636243?e=1762992000&v=beta&t=z5ZSyxLlFKTv-nVjZ5weDGEkr5XBISf8oZFwnzK44BE,"I wrote a piece for YourStory Media about “How account aggregators are reshaping the borrower-lender relationship”

It covers how account aggregators are driving a paradigm shift in the financial sector, transforming the way financial data is accessed, utilised, and shared.

The article is pinned in the comments 

Would love your thoughts on it.",60,5,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-18T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7196713500956577792,Image,,https://media.licdn.com/dms/image/v2/D4E22AQHArlHqplhV5g/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1715793602093?e=1762992000&v=beta&t=VEbk4FdV2-T_168W-WSFvxnQXJySAQjm6iG2Pm7c9S4,"SEBI streamlines KYC Verification for Investors.


The Securities and Exchange Board of India's recent update to the KYC verification process through KRAs (KYC Registration Agencies) signifies a positive development for the Indian securities market.

This revised framework offers several key advantages:

1. Enhanced Efficiency: By leveraging official databases for verification of PAN, name, address, and other details, KRAs can expedite investor onboarding, streamlining the investment journey.

2. Robust Security Measures: The emphasis on validated records ensures investor identity verification and safeguards data privacy, ensuring a more secure investment environment.

3. Focus on Digital Identity: The new framework acknowledges the growing importance of robust digital identity verification in online investment platforms.

This approach fosters a more efficient and secure investment landscape, ultimately promoting investor confidence in the Indian securities market.

It will be interesting to observe the long-term impact of this initiative on investor participation and overall market activity. 

This streamlined KYC verification process has the potential to attract new investors and further solidify India's position as a dynamic financial hub.

#KYCVerification #SEBI",48,0,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-16T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7195988702957871105,Image,,https://media.licdn.com/dms/image/v2/D5622AQF8vZWoPstdXg/feedshare-shrink_800/feedshare-shrink_800/0/1715615222874?e=1762992000&v=beta&t=NJI-jp1eY9pkDx2LyV42WLem4HzkLXdLqXJrHRGDK4U,"We were recently part of the Dubai FinTech Summit (DFS) 2024 in Madinat Jumeirah, a truly impressive gathering of industry leaders. 


From established institutions like the IMF and Blackrock to innovative FinTech and Blockchain companies like Ripple and Revolut, the event brought together:

→ 8,000 C-suite executives
→ 200+ exhibitors 
→ 1,000 investors 
→ 100 countries
→ 300 speakers

It provided a platform for engaging discussions about the future of finance and regulatory compliance. 

We at Signzy enjoyed connecting with fellow attendees and sharing our valuable insights from our journey so far. 

The summit's international presence highlighted the interconnectedness of the FinTech community and we were proud to be representing India 🙂

Parul Sharma | Ronak Doshi | Arbaz Uddin | Abhishek Rana | Udit Jeswani

#DubaiFinTechSummit #DFS",142,2,7,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-14T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7194539149100498944,Image,,https://media.licdn.com/dms/image/v2/D4E22AQFi7k-BLINIBg/feedshare-shrink_800/feedshare-shrink_800/0/1715235634545?e=1762992000&v=beta&t=UkiFo4Y-7Jj9BaXV8Fa9G8CbIMC_Ydw7IkWIO_RLOZ4,"We recently wrapped up our quarterly product team awards! 


This was our 6th sprint where teams built and presented their entire product creations, showcasing brand new features they'd developed.

From product development to presentation, the end-to-end ownership from our teams was inspiring.

Huge congratulations to our winners:

1. Gold: Contracting & Collection Team – Manish Bharvey & Mohit Saini (taking home the Oculus Quest 2!)

2. Silver: DE/Global Team – Gaurav Gupta, Shivam Narula & Abhishek Upadhyay (winning the MOKOBARA Transit Backpack)

A big shout out to the organisers as well – Ankur Pandey, Priyabrata Pradhan & Vivek Anand – for making this such a successful event.

Looking forward to the next sprint!",146,2,6,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-10T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7193814375667752960,Document,,,"Aadhaar-enabled Payment Systems (AePS) have revolutionised access to financial services, particularly in rural India. 


Over 37 crore customers used AePS transactions in 2023.

However, concerns have emerged regarding security risks.

Fraudsters have exploited the lack of two-factor authentication via unauthorised withdrawals using cloned fingerprints.

The National Payments Corporation of India's (NPCI) recent guidelines for Acquiring Member Banks (AMBs) onboarding merchants for BHIM Aadhaar Pay (BAP) directly address the RBI's focus on security.

By requiring stricter onboarding processes for touchpoint operators, these guidelines could help mitigate the risk of fraud. 

The core of these guidelines involves:

1. Strong due diligence for merchants

AMBs are responsible for verifying merchant identities, business nature, and adherence to regulations like the Aadhaar Act 2016.

2. Risk-based classifications

They need to classify merchants into risk categories and prohibited categories include illegal activities and unregulated financial products.

3. Continuous monitoring

Keep track of suspicious activity, verify online merchant websites, and prevent cash withdrawal transactions through BAP.

This ensures responsible growth of BAP while maintaining a secure and trustworthy digital payments environment.

I’ve attached the official guidelines here, feel free to spread the word.

#AePS #securityrisks #officialguidelines",57,0,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-08T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7192002431956783104,Image,,https://media.licdn.com/dms/image/v2/D5622AQHNGmlZwDbuSg/feedshare-shrink_800/feedshare-shrink_800/0/1714670620154?e=1762992000&v=beta&t=F-HSxPrp4ygTkr5ha3tVW-o2pGoeZYVX1Xjf5AE1DrA,"Payment aggregators (PAs) are a vital force in India's booming fintech industry. 


But RBI’s stricter KYC (Know Your Customer) regulations, while necessary for security, can create operational headaches.

They can burden fintech startups with complex manual processes as traditional KYC methods are slow, error-prone, and hinder user experience.

And if PAs don't adapt there's a risk of falling behind on compliance and growth.

Here's where AI-powered RegTech solutions can be helpful, they offer:

→ Automated onboarding
→ Faster e-KYC (electronic KYC)
→ Real-time transaction monitoring

These tools streamline verification, improve fraud detection, and ensure efficient regulatory compliance.

As the fintech industry in India undergoes regulatory changes, payment aggregators face a strong need of enhancing KYC practices.

The RBI acknowledges this and is committed to the fintech sector’s growth:

1. They've extended the Payments Infrastructure Development Fund (PIDF) scheme to December 2025
2. Multiple KYC methods (Aadhaar KYC, GST, e-Sign) provide PAs with flexibility to choose the right verification approach.

Enhanced KYC isn't just about meeting regulations; it's about growth. 

In my article for ETBFSI, I describe how PAs can shape the future of India's digital economy by embracing RegTech. (It’s linked in the comments)

#Paymentaggregators #Regtech #RBI",87,3,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-03T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7191277657890643968,Image,,https://media.licdn.com/dms/image/v2/D5622AQHQ7N31lNoYDQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1714485375743?e=1762992000&v=beta&t=jo61OsLQRnKEY3OWKiMj58_gRpxnX5RlG_0uNcGz7vg,"The RBI reports a significant increase in frauds, from:


→ 7,263 in 2020-21 to 
→ 13,576 in 2022-23

Fraudsters are getting smarter, employing sophisticated methods like deepfakes to steal identities and exploit the vast amount of data available online. 

This poses a major challenge for financial institutions (FIs) trying to balance digitalization with security.

It sometimes feels easier to abandon digitalization.

But that’s not the answer.

The key is to implement proactive strategies to reduce fraud while maintaining seamless access to financial services for legitimate customers.

Here's how:

1. FIs can leverage AI, data analytics, and machine learning to detect and prevent fraud more effectively than ever.

2. Multi-factor authentication (MFA) and AI-powered threat intelligence can make security significantly more secure.

3. By regularly training and educating employees and customers, everyone can be empowered to identify and mitigate threats.

4. By implementing “Guardian AI”, you get antivirus protection along with continuous AI monitoring. Additionally, it analyses vast datasets for suspicious activity in transactions and user behaviour.

I discuss more with Inc42 Media, and have pinned the article in the comments.

#RBI #digitalfraud #cybersecurity",89,7,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-01T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7190552893207281664,Image,,https://media.licdn.com/dms/image/v2/D5622AQGeF41ZcBawFw/feedshare-shrink_800/feedshare-shrink_800/0/1714307669249?e=1762992000&v=beta&t=YB_qCDugxSN7wWMnXV4Sj3KRx_ieouxbVSfTIg04s3Y,"The RBI's proposed framework in loan aggregation services is paving the way for a more responsible “Lending Ecosystem”


The framework requires loan aggregators to provide a digital view showcasing all available loan offers based on the borrower's needs. 

This view must be unbiased and avoid promoting specific lenders. 

Additionally, it must include key details like:

→ Lender names (Regulated Entities - REs)
→ Loan amount and repayment period (tenor)
→ Annual Percentage Rate (APR) for cost comparison
→ Links to each lender's Key Facts Statement (KFS) with detailed information

This framework has benefits for Borrowers and Lenders, both:

Borrowers:
→ They can easily compare offers and select the one that best suits their financial situation.

Lenders:
→ The framework fosters a fairer competitive landscape based on competitive rates, not hidden fees.

Today, many loan aggregators work with multiple lenders, leaving borrowers unsure of who they might be matched with initially. 

This lack of upfront information often leads to hidden costs buried deep in loan agreements, making comparison difficult.

This framework is a powerful step for a smarter borrowing experience.

I speak about this in more detail with The Hindu Business Line, the article is linked in the comments.

#lendingecosystem #loanaggregators",72,1,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-29T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7189103331909218304,Image,,https://media.licdn.com/dms/image/v2/D5622AQFIwcGUGpDemw/feedshare-shrink_800/feedshare-shrink_800/0/1713966673307?e=1762992000&v=beta&t=vcjE6opwvioV5lro3cb0QjP7bjY1x3bF6jOoX9rUcJI,"We are excited to partner with Team Aekyum, as venue partners for the Fintech Product Mixer 6.0 on 27th April in Bangalore.

This exclusive event brings together Product Managers, Designers, and Founders from across the industry to connect, learn, and network.

We will have two amazing speakers sharing their insights:

1. Jai Srivastava of Kiwi will speak about “Building Credit Cards on UPI”,  a revolutionary concept that is transforming the way we access credit.

2. Sagar Gupta of Razorypay will share his real time learnings about “Neobanking”.

To receive an invitation to this event, kindly fill out the form linked in the comments. 

This is just the beginning of many exciting events planned by Design@Signzy.

Hope you can make it!

Signzy
#productmixer #fintech",82,1,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-25T00:00:00.000Z,,2024-10-25
